Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Delivery_Status,Customer_Rating,Salesperson
ORD-00787,2025-07-15,CUST-7182,Arjun Sharma,Male,46,Bengaluru,Karnataka,South,Electronics,Accessories,Power Bank,4,1416.79,0.1,5100.45,4270.17,830.28,UPI,Delivered,3.0,Karan Mehta
ORD-00788,2024-07-15,CUST-2589,Neha Patil,Male,40,Karimnagar,Telangana,South,Furniture,Table,Dining Table,4,17603.57,0.05,66893.55,59884.22,7009.33,UPI,Delivered,2.0,Om Kadam
ORD-00789,2024-08-16,CUST-7704,Anaya Kulkarni,Male,53,Rohini,Delhi,North,Furniture,Chair,Office Chair,1,6454.3,0.0,6454.3,4598.7,1855.6,Debit Card,Delivered,1.0,Neha Singh
ORD-00790,2024-12-07,CUST-7403,Riya Deshmukh,Female,29,Nashik,Maharashtra,West,Clothing,Women Wear,Top,4,810.74,0.0,3242.95,2134.95,1107.99,Cash,Delivered,5.0,Sneha Sharma
ORD-00791,2025-04-15,CUST-7034,Sara Patil,Male,26,Mysuru,Karnataka,South,Furniture,Chair,Study Chair,5,2587.48,0.0,12937.4,10880.14,2057.26,Debit Card,Delivered,5.0,Priya Joshi
ORD-00792,2024-10-14,CUST-1153,Kiara Jadhav,Male,53,Udaipur,Rajasthan,North,Electronics,Accessories,Power Bank,2,1579.53,0.05,3001.12,2586.86,414.25,Cash,Delivered,2.0,Karan Mehta
ORD-00793,2025-05-02,CUST-7338,Sakshi Gupta,Female,57,Udaipur,Rajasthan,North,Grocery,Beverages,Tea Pack,7,300.09,0.0,2100.61,1448.15,652.46,Credit Card,Returned,5.0,Rohan Patil
ORD-00794,2025-04-30,CUST-6266,Ishaan Patil,Female,48,Madurai,Tamil Nadu,South,Furniture,Chair,Office Chair,6,6256.32,0.1,33784.14,26315.7,7468.44,Credit Card,Delivered,3.0,Neha Singh
ORD-00795,2024-12-30,CUST-9708,Om Shaikh,Male,50,Kolkata,West Bengal,East,Furniture,Chair,Study Chair,4,2531.95,0.0,10127.78,7495.58,2632.2,UPI,Delivered,5.0,Karan Mehta
ORD-00796,2024-12-04,CUST-4080,Pooja Kadam,Male,48,Vadodara,Gujarat,West,Electronics,Mobile,Samsung M14,6,14323.15,0.05,81641.95,54380.57,27261.38,Debit Card,Delivered,5.0,Sneha Sharma
ORD-00797,2025-09-15,CUST-6484,Arjun Verma,Female,19,Surat,Gujarat,West,Grocery,Personal Care,Toothpaste,5,145.82,0.0,729.12,536.84,192.27,UPI,Delivered,5.0,Rohan Patil
ORD-00798,2024-01-22,CUST-3768,Aditya Kulkarni,Male,28,Hubli,Karnataka,South,Clothing,Women Wear,Top,5,742.07,0.05,3524.84,2471.57,1053.27,Net Banking,Delivered,3.0,Priya Joshi
ORD-00799,2024-05-16,CUST-5635,Sara Reddy,Female,38,Hubli,Karnataka,South,Grocery,Packaged Food,Rice Bag,3,943.09,0.0,2829.26,2460.03,369.23,UPI,Delivered,4.0,Karan Mehta
ORD-00800,2025-03-09,CUST-1419,Sakshi Patil,Female,19,Karimnagar,Telangana,South,Furniture,Storage,Bookshelf,5,5647.19,0.15,24000.55,24772.28,-771.73,UPI,Delivered,1.0,Rohan Patil
ORD-00801,2025-02-20,CUST-6189,Sara Singh,Female,35,Mangalore,Karnataka,South,Clothing,Women Wear,Saree,4,2574.22,0.0,10296.87,7522.82,2774.05,Debit Card,Delivered,2.0,Karan Mehta
ORD-00802,2024-07-06,CUST-9494,Sneha Khan,Male,39,Kolkata,West Bengal,East,Grocery,Personal Care,Toothpaste,4,137.43,0.0,549.71,423.31,126.4,Unknown,Pending,5.0,Om Kadam
ORD-00803,2025-05-17,CUST-5233,Atharv Patil,Female,30,Dwarka,Delhi,North,Clothing,Men Wear,Formal Shirt,6,1246.82,0.0,7480.92,5288.23,2192.69,Debit Card,Delivered,2.0,Priya Joshi
ORD-00804,2024-02-09,CUST-1768,Kabir Reddy,Female,30,Mysuru,Karnataka,South,Grocery,Beverages,Tea Pack,6,276.55,0.15,1410.43,1034.4,376.03,Credit Card,Delivered,3.0,Karan Mehta
ORD-00805,2024-11-03,CUST-1480,Sara Kulkarni,Female,40,Chennai,Tamil Nadu,South,Furniture,Storage,Wardrobe,3,21166.93,0.2,50800.63,49335.74,1464.89,UPI,Delivered,5.0,Rohan Patil
ORD-00806,2025-11-01,CUST-5080,Kabir Reddy,Male,52,Vadodara,Gujarat,West,Clothing,Men Wear,Formal Shirt,1,1334.45,0.0,1334.45,959.63,374.82,Cash,Delivered,3.0,Priya Joshi
ORD-00807,2024-02-28,CUST-3015,Sneha Verma,Female,60,Mumbai,Maharashtra,West,Furniture,Table,Coffee Table,4,4485.46,0.05,17044.74,12815.0,4229.74,Net Banking,Delivered,2.0,Priya Joshi
ORD-00808,2024-03-16,CUST-7739,Priya Verma,Female,42,Mumbai,Maharashtra,West,Grocery,Packaged Food,Biscuits,1,200.31,0.1,180.27,153.18,27.09,UPI,Returned,2.0,Amit Verma
ORD-00809,2024-01-01,CUST-4688,Om Joshi,Female,31,Udaipur,Rajasthan,North,Electronics,Accessories,Mouse,7,570.84,0.15,3396.51,2641.91,754.61,Net Banking,Delivered,3.0,Neha Singh
ORD-00810,2025-12-17,CUST-4037,Arjun Sharma,Male,24,Durgapur,West Bengal,East,Electronics,Mobile,OnePlus Nord,2,25918.94,0.0,51837.87,41307.62,10530.25,Cash,Delivered,2.0,Sneha Sharma
ORD-00811,2025-11-07,CUST-1889,Om Gupta,Male,58,Ahmedabad,Gujarat,West,Clothing,Women Wear,Dress,1,1919.07,0.15,1631.21,1445.44,185.77,Credit Card,Delivered,2.0,Priya Joshi
ORD-00812,2024-12-29,CUST-6383,Vivaan Mehta,Male,24,New Delhi,Delhi,North,Clothing,Footwear,Sandals,5,1010.96,0.05,4802.07,3626.37,1175.7,UPI,Delivered,3.0,Priya Joshi
ORD-00813,2024-04-19,CUST-5261,Riya Jadhav,Male,23,Mangalore,Karnataka,South,Furniture,Table,Coffee Table,7,4815.86,0.15,28654.36,25594.6,3059.76,Credit Card,Delivered,2.0,Karan Mehta
ORD-00814,2024-07-23,CUST-5975,Diya Verma,Male,54,Surat,Gujarat,West,Electronics,Laptop,HP Pavilion,3,55164.74,0.05,157219.52,126882.88,30336.64,UPI,Pending,1.0,Rohan Patil
ORD-00815,2025-06-30,CUST-4891,Diya Reddy,Male,32,Jodhpur,Rajasthan,North,Electronics,Laptop,Lenovo Ideapad,1,48200.92,0.0,48200.92,38754.69,9446.23,Debit Card,Pending,3.0,Priya Joshi
ORD-00816,2024-05-06,CUST-7747,Ishaan Jadhav,Male,42,Vadodara,Gujarat,West,Furniture,Chair,Study Chair,2,2428.85,0.1,4371.93,3970.39,401.54,Net Banking,Delivered,3.0,Neha Singh
ORD-00817,2025-07-14,CUST-7539,Atharv Patil,Male,60,Nashik,Maharashtra,West,Grocery,Personal Care,Toothpaste,6,154.54,0.05,880.89,738.77,142.12,Debit Card,Delivered,4.0,Amit Verma
ORD-00818,2025-10-28,CUST-7852,Vivaan Sharma,Male,53,Kolhapur,Maharashtra,West,Electronics,Laptop,Asus Vivobook,7,49240.25,0.0,344681.76,290177.27,54504.5,UPI,Delivered,5.0,Karan Mehta
ORD-00819,2024-05-06,CUST-3198,Kabir Jadhav,Female,41,Ahmedabad,Gujarat,West,Clothing,Footwear,Sneakers,4,2433.91,0.0,9735.63,6344.62,3391.0,Net Banking,Delivered,2.0,Sneha Sharma
ORD-00820,2025-11-15,CUST-2793,Sara Kadam,Female,46,Vadodara,Gujarat,West,Clothing,Women Wear,Kurti,6,1063.14,0.0,6378.82,4587.43,1791.39,Debit Card,Delivered,4.0,Sneha Sharma
ORD-00821,2025-10-04,CUST-1477,Diya Singh,Female,24,Ahmedabad,Gujarat,West,Electronics,Accessories,Bluetooth Earbuds,3,1859.31,0.1,5020.15,3541.18,1478.97,Net Banking,Pending,3.0,Amit Verma
ORD-00822,2025-02-26,CUST-5765,Om Jadhav,Male,46,Howrah,West Bengal,East,Furniture,Storage,Wardrobe,2,22925.8,0.05,43559.02,31542.4,12016.62,Credit Card,Delivered,5.0,Sneha Sharma
ORD-00823,2025-10-31,CUST-1296,Vivaan Kadam,Female,26,Hubli,Karnataka,South,Clothing,Footwear,Sandals,2,1068.66,0.0,2137.32,1372.03,765.29,UPI,Delivered,2.0,Rohan Patil
ORD-00824,2024-03-31,CUST-8358,Vivaan Sharma,Male,30,Jodhpur,Rajasthan,North,Electronics,Mobile,Realme Narzo,5,12400.59,0.0,62002.97,41843.43,20159.54,UPI,Delivered,5.0,Priya Joshi
ORD-00825,2025-04-14,CUST-3529,Riya Reddy,Female,19,Hyderabad,Telangana,South,Grocery,Personal Care,Soap Pack,3,192.56,0.1,519.91,378.73,141.17,Debit Card,Pending,3.0,Om Kadam
ORD-00826,2025-10-31,CUST-8607,Aditya Shaikh,Female,40,Chennai,Tamil Nadu,South,Grocery,Personal Care,Shampoo,3,247.22,0.15,630.41,479.98,150.43,UPI,Delivered,4.0,Om Kadam
ORD-00827,2025-05-19,CUST-7686,Rahul Khan,Male,25,Jaipur,Rajasthan,North,Grocery,Beverages,Juice Bottle,4,143.22,0.1,515.58,361.09,154.49,Cash,Delivered,2.0,Sneha Sharma
ORD-00828,2024-05-27,CUST-9252,Anaya Joshi,Female,51,Coimbatore,Tamil Nadu,South,Clothing,Women Wear,Top,4,849.38,0.05,3227.65,2850.08,377.57,Credit Card,Delivered,5.0,Neha Singh
ORD-00829,2025-05-04,CUST-1081,Aditya Khan,Female,20,Howrah,West Bengal,East,Grocery,Beverages,Tea Pack,7,313.64,0.05,2085.73,1727.81,357.92,Cash,Delivered,2.0,Rohan Patil
ORD-00830,2024-04-23,CUST-6154,Arjun Gupta,Female,54,Howrah,West Bengal,East,Grocery,Packaged Food,Cooking Oil,3,859.47,0.2,2062.74,1778.47,284.27,UPI,Pending,1.0,Karan Mehta
ORD-00831,2024-02-01,CUST-6255,Kabir Singh,Female,23,New Delhi,Delhi,North,Grocery,Personal Care,Shampoo,4,234.6,0.0,938.42,624.68,313.74,Debit Card,Pending,4.0,Neha Singh
ORD-00832,2024-06-28,CUST-5673,Pooja Jadhav,Female,58,Hubli,Karnataka,South,Grocery,Beverages,Juice Bottle,5,148.54,0.05,705.56,582.47,123.09,Credit Card,Delivered,3.0,Karan Mehta
ORD-00833,2024-12-19,CUST-6672,Kabir Jadhav,Male,40,Coimbatore,Tamil Nadu,South,Grocery,Beverages,Tea Pack,7,291.03,0.05,1935.34,1565.33,370.01,Debit Card,Delivered,2.0,Om Kadam
ORD-00834,2025-11-27,CUST-6064,Kiara Kadam,Male,53,Warangal,Telangana,South,Clothing,Footwear,Formal Shoes,2,3109.56,0.05,5908.17,5361.3,546.87,UPI,Delivered,4.0,Neha Singh
ORD-00835,2024-03-08,CUST-2285,Kabir Singh,Male,46,Mangalore,Karnataka,South,Electronics,Accessories,Power Bank,3,1607.07,0.1,4339.1,3054.4,1284.7,Credit Card,Delivered,2.0,Rohan Patil
ORD-00836,2025-11-30,CUST-2421,Sakshi Sharma,Female,29,Jaipur,Rajasthan,North,Clothing,Women Wear,Kurti,3,970.26,0.15,2474.16,2114.38,359.78,Credit Card,Delivered,1.0,Neha Singh
ORD-00837,2024-08-15,CUST-7185,Vivaan Sharma,Male,33,Warangal,Telangana,South,Grocery,Personal Care,Toothpaste,3,156.18,0.1,421.69,314.68,107.0,Debit Card,Delivered,1.0,Sneha Sharma
ORD-00838,2025-02-06,CUST-5419,Rahul Singh,Male,38,New Delhi,Delhi,North,Furniture,Storage,Bookshelf,6,5910.92,0.0,35465.54,28730.16,6735.37,Credit Card,Delivered,1.0,Amit Verma
ORD-00839,2024-03-01,CUST-5541,Kabir Mehta,Female,55,Karimnagar,Telangana,South,Grocery,Packaged Food,Wheat Flour,7,459.1,0.0,3213.7,2772.58,441.11,Credit Card,Delivered,5.0,Karan Mehta
ORD-00840,2024-09-21,CUST-6692,Sakshi Singh,Female,59,Rajkot,Gujarat,West,Clothing,Men Wear,Formal Shirt,4,1336.71,0.0,5346.86,3865.91,1480.95,Credit Card,Delivered,3.0,Priya Joshi
ORD-00841,2024-07-09,CUST-5967,Aarav Joshi,Male,21,Rohini,Delhi,North,Electronics,Laptop,HP Pavilion,2,57809.0,0.2,92494.4,72350.59,20143.81,Cash,Delivered,3.0,Karan Mehta
ORD-00842,2024-06-19,CUST-6712,Pooja Joshi,Male,42,Kolkata,West Bengal,East,Clothing,Men Wear,Jeans,3,1707.25,0.1,4609.58,3688.12,921.46,Credit Card,Delivered,3.0,Karan Mehta
ORD-00843,2024-10-08,CUST-2031,Neha Iyer,Female,23,Karimnagar,Telangana,South,Clothing,Footwear,Sandals,6,988.8,0.0,5932.83,4937.11,995.71,UPI,Delivered,1.0,Priya Joshi
ORD-00844,2025-12-04,CUST-5727,Priya Iyer,Female,29,Coimbatore,Tamil Nadu,South,Grocery,Packaged Food,Wheat Flour,3,469.79,0.0,1409.36,1191.98,217.38,UPI,Delivered,1.0,Om Kadam
ORD-00845,2024-09-29,CUST-3775,Ishaan Kadam,Male,33,Howrah,West Bengal,East,Furniture,Table,Dining Table,5,18496.87,0.0,92484.37,57814.63,34669.74,UPI,Delivered,5.0,Rohan Patil
ORD-00846,2025-06-30,CUST-3000,Pooja Kadam,Male,43,Bengaluru,Karnataka,South,Furniture,Storage,Wardrobe,5,22664.25,0.05,107655.19,90400.22,17254.97,UPI,Returned,1.0,Rohan Patil
ORD-00847,2024-03-20,CUST-3329,Pooja Gupta,Male,37,Saket,Delhi,North,Grocery,Personal Care,Toothpaste,7,148.23,0.15,881.95,862.05,19.91,Credit Card,Delivered,3.0,Sneha Sharma
ORD-00848,2025-05-23,CUST-8641,Neha Reddy,Female,18,Jodhpur,Rajasthan,North,Grocery,Personal Care,Soap Pack,2,214.24,0.1,385.63,369.12,16.51,UPI,Delivered,3.0,Sneha Sharma
ORD-00849,2025-01-24,CUST-3303,Kiara Joshi,Male,46,Saket,Delhi,North,Electronics,Accessories,Power Bank,1,1465.31,0.0,1465.31,1133.02,332.29,UPI,Delivered,5.0,Karan Mehta
ORD-00850,2024-08-14,CUST-6828,Om Khan,Male,30,Rajkot,Gujarat,West,Clothing,Men Wear,Formal Shirt,3,1384.05,0.0,4152.16,2627.41,1524.76,Debit Card,Delivered,3.0,Neha Singh
ORD-00851,2025-02-15,CUST-2151,Ishaan Joshi,Female,50,Kolkata,West Bengal,East,Grocery,Personal Care,Shampoo,5,255.69,0.0,1278.43,922.51,355.92,UPI,Returned,5.0,Neha Singh
ORD-00852,2025-09-11,CUST-8494,Kiara Khan,Female,54,Rajkot,Gujarat,West,Electronics,Accessories,Bluetooth Earbuds,6,1897.76,0.1,10247.89,7124.75,3123.14,Credit Card,Delivered,4.0,Neha Singh
ORD-00853,2024-04-02,CUST-1784,Sneha Khan,Male,48,Hubli,Karnataka,South,Electronics,Laptop,HP Pavilion,6,61977.15,0.05,353269.78,243487.58,109782.2,Debit Card,Delivered,1.0,Karan Mehta
ORD-00854,2025-10-17,CUST-9953,Riya Mehta,Female,29,Jodhpur,Rajasthan,North,Clothing,Women Wear,Saree,5,2309.65,0.0,11548.27,10090.48,1457.79,Cash,Delivered,2.0,Sneha Sharma
ORD-00855,2025-11-06,CUST-9060,Sara Patil,Female,29,Kolhapur,Maharashtra,West,Clothing,Footwear,Formal Shoes,5,3189.75,0.05,15151.31,11700.14,3451.18,UPI,Delivered,2.0,Neha Singh
ORD-00856,2025-10-01,CUST-8973,Riya Kulkarni,Female,39,Jodhpur,Rajasthan,North,Furniture,Storage,Bookshelf,2,6314.34,0.1,11365.81,8680.31,2685.5,UPI,Delivered,3.0,Neha Singh
ORD-00857,2025-01-13,CUST-7454,Karan Sharma,Female,40,Nagpur,Maharashtra,West,Grocery,Packaged Food,Wheat Flour,3,519.62,0.1,1402.98,1216.35,186.63,UPI,Delivered,1.0,Om Kadam
ORD-00858,2025-04-17,CUST-6492,Sara Shaikh,Male,47,Vadodara,Gujarat,West,Furniture,Storage,Wardrobe,3,20844.05,0.0,62532.14,40483.51,22048.63,UPI,Delivered,3.0,Amit Verma
ORD-00859,2024-12-24,CUST-5796,Ishaan Deshmukh,Male,59,Pune,Maharashtra,West,Furniture,Storage,Shoe Rack,5,2349.44,0.15,9985.1,9922.84,62.26,UPI,Delivered,4.0,Priya Joshi
ORD-00860,2025-11-15,CUST-7702,Sneha Kadam,Female,48,Kolkata,West Bengal,East,Clothing,Footwear,Sneakers,3,2433.16,0.1,6569.54,5618.44,951.09,Credit Card,Delivered,4.0,Om Kadam
ORD-00861,2024-04-25,CUST-3962,Sneha Kulkarni,Male,23,Nagpur,Maharashtra,West,Electronics,Mobile,iPhone 13,7,49590.59,0.05,329777.46,302075.72,27701.73,Credit Card,Pending,3.0,Priya Joshi
ORD-00862,2025-12-04,CUST-3260,Anaya Jadhav,Male,54,Hyderabad,Telangana,South,Grocery,Personal Care,Toothpaste,1,149.74,0.0,149.74,99.01,50.73,Credit Card,Pending,4.0,Karan Mehta
ORD-00863,2025-08-05,CUST-8864,Anaya Khan,Male,47,Kolkata,West Bengal,East,Clothing,Men Wear,Formal Shirt,2,1330.34,0.2,2128.55,2246.61,-118.06,UPI,Delivered,2.0,Priya Joshi
ORD-00864,2024-08-14,CUST-6974,Kiara Iyer,Male,41,Udaipur,Rajasthan,North,Grocery,Personal Care,Toothpaste,3,148.26,0.0,444.77,307.83,136.94,UPI,Delivered,4.0,Neha Singh
ORD-00865,2024-07-10,CUST-9471,Aarav Mehta,Female,23,Warangal,Telangana,South,Clothing,Men Wear,Jacket,1,2402.21,0.05,2282.1,2098.66,183.44,Credit Card,Delivered,3.0,Om Kadam
ORD-00866,2025-11-10,CUST-3422,Vivaan Sharma,Female,59,Udaipur,Rajasthan,North,Clothing,Footwear,Formal Shoes,3,3102.48,0.1,8376.71,7474.51,902.2,Cash,Delivered,5.0,Karan Mehta
ORD-00867,2025-01-25,CUST-6315,Sara Kulkarni,Male,18,Howrah,West Bengal,East,Clothing,Women Wear,Saree,5,2514.35,0.05,11943.15,8478.57,3464.58,UPI,Delivered,3.0,Rohan Patil
ORD-00868,2024-11-03,CUST-4807,Kiara Joshi,Male,58,Rajkot,Gujarat,West,Grocery,Personal Care,Toothpaste,4,145.43,0.05,552.64,380.86,171.77,UPI,Pending,5.0,Neha Singh
ORD-00869,2025-09-26,CUST-4231,Aarav Deshmukh,Female,30,Madurai,Tamil Nadu,South,Furniture,Table,Dining Table,4,18250.11,0.0,73000.45,45479.04,27521.41,UPI,Delivered,1.0,Rohan Patil
ORD-00870,2024-02-01,CUST-4822,Rahul Reddy,Male,44,Bengaluru,Karnataka,South,Grocery,Packaged Food,Rice Bag,5,855.72,0.05,4064.65,2723.96,1340.69,Unknown,Returned,3.0,Sneha Sharma
ORD-00871,2024-02-13,CUST-9640,Sakshi Sharma,Female,31,Vadodara,Gujarat,West,Furniture,Chair,Office Chair,5,5570.0,0.05,26457.48,19150.1,7307.38,Credit Card,Delivered,2.0,Rohan Patil
ORD-00872,2024-05-20,CUST-5183,Neha Deshmukh,Female,52,Chennai,Tamil Nadu,South,Electronics,Mobile,iPhone 13,7,56361.03,0.1,355074.47,319558.29,35516.18,UPI,Returned,1.0,Om Kadam
ORD-00873,2025-05-17,CUST-7991,Rahul Deshmukh,Male,44,New Delhi,Delhi,North,Furniture,Table,Coffee Table,5,4831.7,0.15,20534.72,16676.6,3858.12,Net Banking,Delivered,3.0,Rohan Patil
ORD-00874,2025-02-07,CUST-6397,Kabir Mehta,Female,43,Udaipur,Rajasthan,North,Grocery,Personal Care,Toothpaste,6,139.36,0.0,836.15,530.53,305.62,Cash,Delivered,1.0,Sneha Sharma
ORD-00875,2024-03-17,CUST-5267,Kabir Patil,Male,44,Hubli,Karnataka,South,Electronics,Laptop,Asus Vivobook,2,47129.89,0.2,75407.82,58515.09,16892.73,Credit Card,Delivered,5.0,Amit Verma
ORD-00876,2024-06-12,CUST-9448,Diya Gupta,Male,46,Surat,Gujarat,West,Grocery,Packaged Food,Biscuits,7,207.41,0.0,1451.85,1252.81,199.04,UPI,Delivered,4.0,Priya Joshi
ORD-00877,2024-09-15,CUST-5341,Diya Gupta,Male,27,Saket,Delhi,North,Electronics,Mobile,Realme Narzo,2,12947.95,0.05,24601.11,17201.02,7400.09,UPI,Delivered,5.0,Neha Singh
ORD-00878,2025-02-09,CUST-3999,Aditya Sharma,Female,28,Mangalore,Karnataka,South,Clothing,Men Wear,Formal Shirt,3,1347.49,0.0,4042.48,3132.96,909.53,Net Banking,Returned,2.0,Karan Mehta
ORD-00879,2024-04-08,CUST-2478,Aarav Verma,Male,38,Rajkot,Gujarat,West,Electronics,Laptop,Lenovo Ideapad,7,48553.56,0.0,339874.95,295194.61,44680.34,Cash,Delivered,2.0,Rohan Patil
ORD-00880,2024-05-28,CUST-9484,Neha Gupta,Male,60,Warangal,Telangana,South,Furniture,Storage,Wardrobe,2,20318.29,0.05,38604.75,33450.11,5154.64,Net Banking,Delivered,1.0,Rohan Patil
ORD-00881,2025-08-18,CUST-4869,Aditya Singh,Female,55,Udaipur,Rajasthan,North,Grocery,Beverages,Juice Bottle,2,144.8,0.0,289.6,246.38,43.22,Debit Card,Delivered,3.0,Sneha Sharma
ORD-00882,2025-01-30,CUST-3429,Kabir Deshmukh,Female,60,Nashik,Maharashtra,West,Grocery,Packaged Food,Cooking Oil,7,777.95,0.15,4628.79,4512.62,116.17,Net Banking,Delivered,1.0,Amit Verma
ORD-00883,2024-08-21,CUST-6688,Aditya Shaikh,Female,26,Hyderabad,Telangana,South,Electronics,Laptop,Dell Inspiron,5,52069.14,0.2,208276.57,199524.63,8751.95,Debit Card,Delivered,4.0,Priya Joshi
ORD-00884,2025-10-06,CUST-8043,Neha Deshmukh,Male,47,Surat,Gujarat,West,Furniture,Storage,Bookshelf,3,5800.07,0.0,17400.2,12995.06,4405.14,UPI,Delivered,2.0,Sneha Sharma
ORD-00885,2025-09-11,CUST-8496,Sneha Sharma,Male,36,Rajkot,Gujarat,West,Electronics,Accessories,Mouse,6,633.6,0.0,3801.63,3026.77,774.85,UPI,Delivered,4.0,Neha Singh
ORD-00886,2024-04-14,CUST-1613,Diya Patil,Male,45,Jodhpur,Rajasthan,North,Furniture,Chair,Office Chair,7,5964.01,0.05,39660.68,35366.04,4294.64,Credit Card,Delivered,4.0,Neha Singh
ORD-00887,2024-07-11,CUST-6913,Sneha Singh,Female,43,Salem,Tamil Nadu,South,Grocery,Packaged Food,Cooking Oil,7,818.87,0.0,5732.11,4936.23,795.88,Credit Card,Delivered,2.0,Om Kadam
ORD-00888,2025-11-26,CUST-2793,Kabir Kulkarni,Male,18,Jaipur,Rajasthan,North,Electronics,Laptop,HP Pavilion,4,58883.07,0.1,211979.05,150899.67,61079.38,Cash,Delivered,2.0,Neha Singh
ORD-00889,2024-01-27,CUST-9411,Priya Kadam,Male,60,Nashik,Maharashtra,West,Electronics,Mobile,Realme Narzo,3,11486.5,0.2,27567.61,29951.01,-2383.4,Debit Card,Delivered,1.0,Neha Singh
ORD-00890,2024-03-29,CUST-4349,Sneha Deshmukh,Female,59,Chennai,Tamil Nadu,South,Electronics,Accessories,Keyboard,3,949.12,0.0,2847.35,2212.87,634.48,UPI,Pending,5.0,Rohan Patil
ORD-00891,2024-05-07,CUST-9954,Aarav Kadam,Female,43,Jodhpur,Rajasthan,North,Electronics,Mobile,iPhone 13,1,53359.8,0.2,42687.84,44320.9,-1633.06,Credit Card,Delivered,5.0,Neha Singh
ORD-00892,2024-04-29,CUST-3196,Om Sharma,Female,29,Nagpur,Maharashtra,West,Electronics,Laptop,Lenovo Ideapad,5,50372.0,0.05,239266.99,188659.18,50607.81,UPI,Delivered,3.0,Om Kadam
ORD-00893,2024-06-10,CUST-6775,Kiara Sharma,Female,43,Bengaluru,Karnataka,South,Grocery,Personal Care,Toothpaste,4,146.92,0.0,587.68,453.57,134.11,Credit Card,Delivered,2.0,Om Kadam
ORD-00894,2024-08-30,CUST-8254,Neha Reddy,Female,32,Salem,Tamil Nadu,South,Clothing,Footwear,Formal Shoes,5,2991.87,0.2,11967.46,9306.67,2660.79,Credit Card,Delivered,2.0,Rohan Patil
ORD-00895,2024-11-06,CUST-6604,Anaya Reddy,Male,27,Rohini,Delhi,North,Furniture,Chair,Study Chair,6,2324.51,0.0,13947.08,10505.42,3441.66,UPI,Delivered,4.0,Rohan Patil
ORD-00896,2024-11-01,CUST-5646,Arjun Singh,Male,54,Hubli,Karnataka,South,Furniture,Table,Work Desk,5,8393.39,0.0,41966.96,32634.19,9332.77,UPI,Delivered,2.0,Sneha Sharma
ORD-00897,2024-06-04,CUST-1979,Sakshi Iyer,Female,25,Jaipur,Rajasthan,North,Electronics,Mobile,Samsung M14,1,13837.77,0.1,12454.0,9528.55,2925.45,Debit Card,Delivered,4.0,Om Kadam
ORD-00898,2024-04-11,CUST-9895,Aarav Kadam,Male,44,New Delhi,Delhi,North,Grocery,Packaged Food,Rice Bag,3,893.17,0.0,2679.52,2098.47,581.05,UPI,Delivered,3.0,Rohan Patil
ORD-00899,2024-04-26,CUST-4439,Diya Kadam,Male,45,Rajkot,Gujarat,West,Grocery,Personal Care,Shampoo,5,261.19,0.0,1305.95,1035.19,270.76,Cash,Delivered,1.0,Neha Singh
ORD-00900,2024-10-12,CUST-4065,Sakshi Joshi,Male,41,Rajkot,Gujarat,West,Grocery,Packaged Food,Wheat Flour,4,484.09,0.1,1742.72,1311.34,431.39,Debit Card,Pending,4.0,Rohan Patil
ORD-00901,2025-03-23,CUST-5615,Arjun Iyer,Male,19,Saket,Delhi,North,Electronics,Accessories,Mouse,3,567.96,0.1,1533.48,1168.07,365.41,UPI,Returned,5.0,Rohan Patil
ORD-00902,2025-06-10,CUST-3808,Sakshi Reddy,Male,53,Coimbatore,Tamil Nadu,South,Electronics,Accessories,Bluetooth Earbuds,5,1931.05,0.0,9655.26,6694.57,2960.68,Credit Card,Delivered,3.0,Om Kadam
ORD-00903,2024-10-10,CUST-6423,Diya Sharma,Male,42,Salem,Tamil Nadu,South,Furniture,Table,Work Desk,2,8316.3,0.0,16632.61,13673.61,2958.99,Cash,Returned,5.0,Om Kadam
ORD-00904,2025-10-23,CUST-9080,Vivaan Patil,Male,26,Saket,Delhi,North,Grocery,Packaged Food,Wheat Flour,6,500.85,0.15,2554.33,1991.6,562.73,UPI,Delivered,5.0,Neha Singh
ORD-00905,2025-05-17,CUST-7413,Kabir Gupta,Male,57,Howrah,West Bengal,East,Furniture,Table,Coffee Table,7,4328.58,0.05,28785.02,22027.11,6757.91,UPI,Delivered,4.0,Om Kadam
ORD-00906,2025-06-24,CUST-5062,Priya Kadam,Male,52,Jaipur,Rajasthan,North,Electronics,Accessories,Bluetooth Earbuds,7,1884.84,0.15,11214.82,9239.74,1975.08,Credit Card,Delivered,5.0,Sneha Sharma
ORD-00907,2024-08-11,CUST-4281,Rahul Gupta,Male,37,Nashik,Maharashtra,West,Electronics,Mobile,iPhone 13,3,54425.15,0.15,138784.12,103683.97,35100.15,UPI,Delivered,1.0,Karan Mehta
ORD-00908,2024-12-29,CUST-3180,Kabir Jadhav,Female,37,Howrah,West Bengal,East,Furniture,Storage,Shoe Rack,2,2489.65,0.1,4481.37,3421.52,1059.85,Credit Card,Delivered,1.0,Om Kadam
ORD-00909,2024-06-03,CUST-4060,Pooja Shaikh,Male,37,Hubli,Karnataka,South,Furniture,Chair,Office Chair,2,5637.06,0.0,11274.11,8168.18,3105.93,Debit Card,Delivered,4.0,Sneha Sharma
